rel	query_id	entity	cc_sum	cc_avg
0	SemSearch_LS-1	E8914	0	0.0
0	SemSearch_LS-1	E14781	2	0.2
0	SemSearch_LS-1	E11119	1	0.1
0	SemSearch_LS-1	E8532	4	0.4
0	SemSearch_LS-1	E11179	0	0.0
0	SemSearch_LS-1	E970	4	0.4
0	SemSearch_LS-1	E1918	3	0.3
0	SemSearch_LS-1	E4781	5	0.5
0	SemSearch_LS-1	E11208	1	0.1
0	SemSearch_LS-1	E13134	0	0.0
0	SemSearch_LS-1	E13982	0	0.0
0	SemSearch_LS-1	E8033	4	0.4
0	SemSearch_LS-1	E8515	2	0.2
0	SemSearch_LS-1	E7684	0	0.0
2	SemSearch_LS-1	E13766	6	0.6
0	SemSearch_LS-1	E13443	0	0.0
0	SemSearch_LS-1	E11276	3	0.3
0	SemSearch_LS-1	E10568	0	0.0
0	SemSearch_LS-1	E9279	0	0.0
0	SemSearch_LS-1	E11095	0	0.0
0	SemSearch_LS-1	E10654	0	0.0
0	SemSearch_LS-1	E329	3	0.3
0	SemSearch_LS-1	E5316	0	0.0
0	SemSearch_LS-1	E7952	1	0.1
0	SemSearch_LS-1	E2708	5	0.5
0	SemSearch_LS-1	E15119	0	0.0
0	SemSearch_LS-1	E891	1	0.1
0	SemSearch_LS-1	E9078	1	0.1
0	SemSearch_LS-1	E8797	4	0.4
0	SemSearch_LS-1	E8782	0	0.0
0	SemSearch_LS-1	E9746	0	0.0
0	SemSearch_LS-1	E708	0	0.0
0	SemSearch_LS-1	E11804	1	0.1
0	SemSearch_LS-1	E11067	0	0.0
0	SemSearch_LS-1	E15262	0	0.0
2	SemSearch_LS-1	E12326	4	0.4
0	SemSearch_LS-1	E15034	4	0.4
0	SemSearch_LS-1	E7639	4	0.4
0	SemSearch_LS-1	E11602	0	0.0
0	SemSearch_LS-1	E976	0	0.0
0	SemSearch_LS-1	E3115	0	0.0
0	SemSearch_LS-1	E13114	1	0.1
0	SemSearch_LS-1	E11003	0	0.0
0	SemSearch_LS-1	E7377	1	0.1
0	SemSearch_LS-1	E9505	4	0.4
0	SemSearch_LS-1	E487	0	0.0
0	SemSearch_LS-1	E6502	0	0.0
0	SemSearch_LS-1	E13004	0	0.0
0	SemSearch_LS-1	E1	1	0.1
0	SemSearch_LS-1	E13342	0	0.0
0	SemSearch_LS-1	E12007	1	0.1
0	SemSearch_LS-1	E5309	1	0.1
0	SemSearch_LS-1	E8549	1	0.1
0	SemSearch_LS-1	E9582	3	0.3
0	SemSearch_LS-1	E7068	0	0.0
0	SemSearch_LS-2	E2024	0	0.0
0	SemSearch_LS-2	E8429	0	0.0
0	SemSearch_LS-2	E12526	0	0.0
0	SemSearch_LS-2	E188	1	0.1
0	SemSearch_LS-2	E13723	0	0.0
0	SemSearch_LS-2	E10491	0	0.0
0	SemSearch_LS-2	E4030	0	0.0
0	SemSearch_LS-2	E11637	0	0.0
0	SemSearch_LS-2	E2899	0	0.0
0	SemSearch_LS-2	E9350	0	0.0
0	SemSearch_LS-2	E5013	0	0.0
0	SemSearch_LS-2	E4503	0	0.0
0	SemSearch_LS-2	E5188	0	0.0
0	SemSearch_LS-2	E9914	4	0.4
0	SemSearch_LS-2	E3561	0	0.0
0	SemSearch_LS-2	E6164	0	0.0
0	SemSearch_LS-2	E6523	0	0.0
0	SemSearch_LS-2	E4633	0	0.0
0	SemSearch_LS-2	E14670	0	0.0
0	SemSearch_LS-2	E7467	1	0.1
0	SemSearch_LS-2	E5513	0	0.0
0	SemSearch_LS-2	E13868	0	0.0
0	SemSearch_LS-2	E362	0	0.0
0	SemSearch_LS-2	E9165	0	0.0
0	SemSearch_LS-2	E14811	1	0.1
0	SemSearch_LS-2	E9317	0	0.0
0	SemSearch_LS-2	E14076	0	0.0
0	SemSearch_LS-2	E3903	0	0.0
0	SemSearch_LS-2	E6760	0	0.0
0	SemSearch_LS-2	E3784	0	0.0
0	SemSearch_LS-2	E15147	2	0.2
0	SemSearch_LS-2	E2119	0	0.0
0	SemSearch_LS-2	E14058	0	0.0
0	SemSearch_LS-2	E14092	0	0.0
0	SemSearch_LS-2	E3653	0	0.0
0	SemSearch_LS-2	E13250	0	0.0
0	SemSearch_LS-2	E9287	1	0.1
0	SemSearch_LS-2	E15318	0	0.0
0	SemSearch_LS-2	E7373	1	0.1
0	SemSearch_LS-2	E14070	0	0.0
0	SemSearch_LS-2	E198	0	0.0
0	SemSearch_LS-2	E13032	1	0.1
0	SemSearch_LS-2	E9285	2	0.2
0	SemSearch_LS-2	E14541	0	0.0
0	SemSearch_LS-2	E9762	0	0.0
0	SemSearch_LS-2	E15126	0	0.0
0	SemSearch_LS-2	E10246	1	0.1
0	SemSearch_LS-2	E4713	5	0.5
0	SemSearch_LS-2	E5510	0	0.0
0	SemSearch_LS-2	E9055	0	0.0
0	SemSearch_LS-2	E8418	1	0.1
0	SemSearch_LS-2	E6626	1	0.1
2	SemSearch_LS-2	E11156	0	0.0
0	SemSearch_LS-2	E11485	0	0.0
0	SemSearch_LS-2	E9721	0	0.0
0	SemSearch_LS-2	E1502	0	0.0
0	SemSearch_LS-2	E5100	0	0.0
0	SemSearch_LS-2	E6634	0	0.0
0	SemSearch_LS-2	E8542	0	0.0
0	SemSearch_LS-2	E14060	1	0.1
0	SemSearch_LS-2	E6454	1	0.1
0	SemSearch_LS-2	E3921	0	0.0
0	SemSearch_LS-2	E14866	0	0.0
0	SemSearch_LS-2	E13368	0	0.0
0	SemSearch_LS-2	E11322	0	0.0
0	SemSearch_LS-2	E347	0	0.0
0	SemSearch_LS-2	E343	0	0.0
0	SemSearch_LS-2	E6611	0	0.0
0	SemSearch_LS-2	E5068	3	0.3
0	SemSearch_LS-2	E5496	0	0.0
0	SemSearch_LS-2	E1294	0	0.0
0	SemSearch_LS-2	E7602	0	0.0
0	SemSearch_LS-2	E6032	0	0.0
0	SemSearch_LS-2	E1051	0	0.0
0	SemSearch_LS-2	E1543	0	0.0
0	SemSearch_LS-2	E468	0	0.0
0	SemSearch_LS-2	E12632	1	0.1
0	SemSearch_LS-2	E2656	0	0.0
0	SemSearch_LS-2	E10973	0	0.0
0	SemSearch_LS-2	E13349	0	0.0
0	SemSearch_LS-2	E3726	0	0.0
0	SemSearch_LS-2	E7035	0	0.0
0	SemSearch_LS-2	E8122	0	0.0
0	SemSearch_LS-2	E15252	0	0.0
0	SemSearch_LS-2	E4966	1	0.1
0	SemSearch_LS-2	E1142	0	0.0
0	SemSearch_LS-2	E980	0	0.0
0	SemSearch_LS-2	E11837	0	0.0
0	SemSearch_LS-2	E13193	1	0.1
0	SemSearch_LS-2	E3253	0	0.0
0	SemSearch_LS-2	E5014	0	0.0
0	SemSearch_LS-2	E15236	0	0.0
0	SemSearch_LS-2	E14587	1	0.1
0	SemSearch_LS-2	E5619	0	0.0
0	SemSearch_LS-2	E2048	0	0.0
0	SemSearch_LS-2	E13225	0	0.0
0	SemSearch_LS-2	E3342	1	0.1
0	SemSearch_LS-2	E8232	0	0.0
0	SemSearch_LS-2	E1342	0	0.0
0	SemSearch_LS-2	E3735	0	0.0
0	SemSearch_LS-3	E10970	1	0.1
0	SemSearch_LS-3	E8770	8	0.8
0	SemSearch_LS-3	E14904	2	0.2
0	SemSearch_LS-3	E2249	0	0.0
0	SemSearch_LS-3	E1394	1	0.1
0	SemSearch_LS-3	E5960	2	0.2
0	SemSearch_LS-3	E5391	1	0.1
0	SemSearch_LS-3	E6053	0	0.0
0	SemSearch_LS-3	E13814	0	0.0
0	SemSearch_LS-3	E4721	1	0.1
0	SemSearch_LS-3	E13109	5	0.5
0	SemSearch_LS-3	E3054	5	0.5
0	SemSearch_LS-3	E13557	1	0.1
0	SemSearch_LS-3	E8454	4	0.4
0	SemSearch_LS-3	E10052	1	0.1
0	SemSearch_LS-3	E10331	0	0.0
0	SemSearch_LS-3	E7435	9	0.9
0	SemSearch_LS-3	E4705	3	0.3
0	SemSearch_LS-3	E4439	0	0.0
0	SemSearch_LS-3	E1503	6	0.6
0	SemSearch_LS-3	E6979	7	0.7
0	SemSearch_LS-3	E14022	5	0.5
0	SemSearch_LS-3	E13850	1	0.1
0	SemSearch_LS-3	E12680	7	0.7
0	SemSearch_LS-3	E13127	0	0.0
0	SemSearch_LS-3	E9758	7	0.7
0	SemSearch_LS-3	E1780	0	0.0
0	SemSearch_LS-3	E2614	0	0.0
0	SemSearch_LS-3	E12563	4	0.4
0	SemSearch_LS-3	E13484	4	0.4
0	SemSearch_LS-3	E12620	0	0.0
0	SemSearch_LS-3	E3010	1	0.1
0	SemSearch_LS-3	E14577	1	0.1
0	SemSearch_LS-3	E12070	0	0.0
0	SemSearch_LS-3	E2744	0	0.0
0	SemSearch_LS-3	E3916	3	0.3
0	SemSearch_LS-3	E3724	1	0.1
0	SemSearch_LS-3	E15245	0	0.0
0	SemSearch_LS-3	E4769	0	0.0
0	SemSearch_LS-3	E8914	0	0.0
0	SemSearch_LS-3	E285	2	0.2
0	SemSearch_LS-3	E12357	0	0.0
0	SemSearch_LS-3	E6595	3	0.3
0	SemSearch_LS-3	E15016	8	0.8
0	SemSearch_LS-3	E4377	6	0.6
0	SemSearch_LS-3	E11179	1	0.1
0	SemSearch_LS-3	E1918	5	0.5
0	SemSearch_LS-3	E8420	4	0.4
0	SemSearch_LS-3	E9610	0	0.0
0	SemSearch_LS-3	E14174	0	0.0
0	SemSearch_LS-3	E3334	0	0.0
0	SemSearch_LS-3	E9547	2	0.2
0	SemSearch_LS-3	E14020	1	0.1
0	SemSearch_LS-3	E13134	0	0.0
0	SemSearch_LS-3	E13982	0	0.0
0	SemSearch_LS-3	E13933	0	0.0
0	SemSearch_LS-3	E11145	4	0.4
0	SemSearch_LS-3	E8515	1	0.1
0	SemSearch_LS-3	E3748	0	0.0
0	SemSearch_LS-3	E5082	1	0.1
0	SemSearch_LS-3	E4438	5	0.5
0	SemSearch_LS-3	E11276	5	0.5
0	SemSearch_LS-3	E10568	0	0.0
0	SemSearch_LS-3	E8750	1	0.1
0	SemSearch_LS-3	E5316	0	0.0
0	SemSearch_LS-3	E6375	0	0.0
0	SemSearch_LS-3	E891	2	0.2
0	SemSearch_LS-3	E13365	0	0.0
0	SemSearch_LS-3	E5665	0	0.0
0	SemSearch_LS-3	E2441	4	0.4
0	SemSearch_LS-3	E9078	2	0.2
0	SemSearch_LS-3	E2110	2	0.2
0	SemSearch_LS-3	E8027	1	0.1
0	SemSearch_LS-3	E10942	4	0.4
0	SemSearch_LS-3	E2489	4	0.4
0	SemSearch_LS-3	E8901	0	0.0
0	SemSearch_LS-3	E11100	1	0.1
0	SemSearch_LS-3	E708	0	0.0
0	SemSearch_LS-3	E11804	1	0.1
0	SemSearch_LS-3	E15262	0	0.0
0	SemSearch_LS-3	E13590	6	0.6
0	SemSearch_LS-3	E7924	0	0.0
0	SemSearch_LS-3	E4401	1	0.1
0	SemSearch_LS-3	E4631	2	0.2
0	SemSearch_LS-3	E15034	3	0.3
0	SemSearch_LS-3	E8021	1	0.1
0	SemSearch_LS-3	E14615	3	0.3
0	SemSearch_LS-3	E9000	8	0.8
0	SemSearch_LS-3	E11602	0	0.0
0	SemSearch_LS-3	E7377	1	0.1
0	SemSearch_LS-3	E9505	4	0.4
0	SemSearch_LS-3	E2912	3	0.3
0	SemSearch_LS-3	E413	3	0.3
0	SemSearch_LS-3	E13342	0	0.0
0	SemSearch_LS-3	E13244	4	0.4
0	SemSearch_LS-3	E6316	4	0.4
0	SemSearch_LS-3	E8549	1	0.1
0	SemSearch_LS-3	E11033	8	0.8
0	SemSearch_LS-3	E12121	5	0.5
0	SemSearch_LS-3	E10010	1	0.1
0	SemSearch_LS-4	E6586	0	0.0
0	SemSearch_LS-4	E4480	2	0.2
0	SemSearch_LS-4	E10502	0	0.0
0	SemSearch_LS-4	E14499	0	0.0
0	SemSearch_LS-4	E4621	0	0.0
0	SemSearch_LS-4	E14514	0	0.0
0	SemSearch_LS-4	E8201	0	0.0
0	SemSearch_LS-4	E272	0	0.0
0	SemSearch_LS-4	E10186	0	0.0
0	SemSearch_LS-4	E6694	1	0.1
0	SemSearch_LS-4	E10496	0	0.0
0	SemSearch_LS-4	E6366	0	0.0
0	SemSearch_LS-4	E13120	0	0.0
0	SemSearch_LS-4	E15129	0	0.0
0	SemSearch_LS-4	E14164	0	0.0
0	SemSearch_LS-4	E8493	0	0.0
0	SemSearch_LS-4	E10409	0	0.0
0	SemSearch_LS-4	E8399	0	0.0
0	SemSearch_LS-4	E7538	0	0.0
0	SemSearch_LS-4	E10028	0	0.0
0	SemSearch_LS-4	E14733	0	0.0
0	SemSearch_LS-4	E13502	0	0.0
0	SemSearch_LS-4	E514	1	0.1
0	SemSearch_LS-4	E11365	2	0.2
0	SemSearch_LS-4	E15206	0	0.0
0	SemSearch_LS-4	E2380	0	0.0
0	SemSearch_LS-4	E7866	1	0.1
0	SemSearch_LS-4	E1401	0	0.0
0	SemSearch_LS-4	E7322	0	0.0
0	SemSearch_LS-4	E8497	1	0.1
0	SemSearch_LS-4	E1617	1	0.1
0	SemSearch_LS-4	E14211	0	0.0
0	SemSearch_LS-4	E8757	0	0.0
0	SemSearch_LS-4	E14304	0	0.0
0	SemSearch_LS-4	E2590	0	0.0
0	SemSearch_LS-4	E12451	0	0.0
0	SemSearch_LS-4	E9710	0	0.0
0	SemSearch_LS-4	E4317	1	0.1
0	SemSearch_LS-4	E12987	0	0.0
0	SemSearch_LS-4	E3954	0	0.0
0	SemSearch_LS-4	E3285	0	0.0
0	SemSearch_LS-4	E2736	0	0.0
0	SemSearch_LS-4	E14635	0	0.0
0	SemSearch_LS-4	E14709	0	0.0
0	SemSearch_LS-4	E896	0	0.0
0	SemSearch_LS-4	E7231	0	0.0
0	SemSearch_LS-4	E8080	0	0.0
0	SemSearch_LS-4	E12006	0	0.0
2	SemSearch_LS-4	E13431	0	0.0
0	SemSearch_LS-4	E14880	0	0.0
0	SemSearch_LS-4	E10670	0	0.0
0	SemSearch_LS-4	E1348	0	0.0
0	SemSearch_LS-4	E3511	2	0.2
0	SemSearch_LS-4	E6270	0	0.0
0	SemSearch_LS-4	E12300	0	0.0
0	SemSearch_LS-4	E7762	0	0.0
0	SemSearch_LS-4	E13428	0	0.0
0	SemSearch_LS-4	E9828	0	0.0
0	SemSearch_LS-4	E14052	0	0.0
0	SemSearch_LS-4	E2158	1	0.1
0	SemSearch_LS-4	E5429	0	0.0
0	SemSearch_LS-4	E9244	0	0.0
0	SemSearch_LS-4	E13180	1	0.1
0	SemSearch_LS-4	E9153	0	0.0
0	SemSearch_LS-4	E2436	0	0.0
0	SemSearch_LS-4	E13526	0	0.0
0	SemSearch_LS-4	E1204	0	0.0
0	SemSearch_LS-4	E1382	0	0.0
0	SemSearch_LS-4	E11821	0	0.0
0	SemSearch_LS-4	E10816	0	0.0
0	SemSearch_LS-4	E13093	0	0.0
0	SemSearch_LS-4	E15311	0	0.0
0	SemSearch_LS-4	E10067	0	0.0
0	SemSearch_LS-4	E11757	0	0.0
0	SemSearch_LS-4	E10843	1	0.1
0	SemSearch_LS-4	E10983	0	0.0
0	SemSearch_LS-4	E4600	0	0.0
0	SemSearch_LS-4	E4385	0	0.0
0	SemSearch_LS-4	E10422	0	0.0
0	SemSearch_LS-4	E4460	0	0.0
0	SemSearch_LS-4	E13319	1	0.1
0	SemSearch_LS-4	E9620	0	0.0
0	SemSearch_LS-4	E9749	0	0.0
0	SemSearch_LS-4	E45	0	0.0
0	SemSearch_LS-4	E2030	1	0.1
0	SemSearch_LS-4	E2819	0	0.0
0	SemSearch_LS-4	E1138	0	0.0
2	SemSearch_LS-4	E647	2	0.2
0	SemSearch_LS-4	E7101	0	0.0
0	SemSearch_LS-4	E3038	0	0.0
0	SemSearch_LS-4	E1164	3	0.3
0	SemSearch_LS-4	E3849	0	0.0
0	SemSearch_LS-4	E10999	0	0.0
0	SemSearch_LS-4	E7741	0	0.0
0	SemSearch_LS-4	E123	0	0.0
0	SemSearch_LS-4	E8826	0	0.0
0	SemSearch_LS-4	E3198	0	0.0
0	SemSearch_LS-4	E8160	1	0.1
0	SemSearch_LS-4	E7232	0	0.0
0	SemSearch_LS-4	E4065	0	0.0
0	SemSearch_LS-5	E3862	0	0.0
0	SemSearch_LS-5	E2076	0	0.0
0	SemSearch_LS-5	E5344	0	0.0
0	SemSearch_LS-5	E3359	0	0.0
0	SemSearch_LS-5	E13256	0	0.0
0	SemSearch_LS-5	E9525	0	0.0
0	SemSearch_LS-5	E4074	0	0.0
0	SemSearch_LS-5	E12370	0	0.0
0	SemSearch_LS-5	E7186	0	0.0
0	SemSearch_LS-5	E14968	0	0.0
0	SemSearch_LS-5	E10325	0	0.0
0	SemSearch_LS-5	E9763	0	0.0
0	SemSearch_LS-5	E9918	0	0.0
0	SemSearch_LS-5	E5840	0	0.0
0	SemSearch_LS-5	E3120	0	0.0
0	SemSearch_LS-5	E5567	0	0.0
0	SemSearch_LS-5	E6762	0	0.0
0	SemSearch_LS-5	E2811	0	0.0
0	SemSearch_LS-5	E11999	0	0.0
0	SemSearch_LS-5	E5326	0	0.0
0	SemSearch_LS-5	E9700	0	0.0
0	SemSearch_LS-5	E8622	0	0.0
0	SemSearch_LS-5	E6897	1	0.1
0	SemSearch_LS-5	E3428	0	0.0
0	SemSearch_LS-5	E3324	0	0.0
0	SemSearch_LS-5	E7672	0	0.0
0	SemSearch_LS-5	E355	0	0.0
0	SemSearch_LS-5	E13582	0	0.0
0	SemSearch_LS-5	E5946	0	0.0
0	SemSearch_LS-5	E11613	0	0.0
0	SemSearch_LS-5	E351	0	0.0
0	SemSearch_LS-5	E14043	0	0.0
0	SemSearch_LS-5	E18	0	0.0
0	SemSearch_LS-5	E10746	0	0.0
0	SemSearch_LS-5	E6156	0	0.0
0	SemSearch_LS-5	E766	0	0.0
0	SemSearch_LS-5	E2931	0	0.0
0	SemSearch_LS-5	E15112	0	0.0
2	SemSearch_LS-5	E5108	0	0.0
0	SemSearch_LS-5	E1205	0	0.0
0	SemSearch_LS-5	E13690	0	0.0
0	SemSearch_LS-5	E10781	0	0.0
2	SemSearch_LS-5	E8675	0	0.0
0	SemSearch_LS-5	E12263	0	0.0
0	SemSearch_LS-5	E8552	0	0.0
0	SemSearch_LS-5	E9493	0	0.0
0	SemSearch_LS-5	E6546	0	0.0
0	SemSearch_LS-5	E657	0	0.0
0	SemSearch_LS-5	E2138	0	0.0
0	SemSearch_LS-5	E3986	0	0.0
0	SemSearch_LS-5	E7849	0	0.0
0	SemSearch_LS-5	E3238	0	0.0
0	SemSearch_LS-5	E6703	0	0.0
0	SemSearch_LS-5	E7250	0	0.0
0	SemSearch_LS-5	E1867	0	0.0
0	SemSearch_LS-5	E8040	0	0.0
0	SemSearch_LS-5	E7893	0	0.0
0	SemSearch_LS-5	E3317	0	0.0
0	SemSearch_LS-5	E11871	0	0.0
0	SemSearch_LS-5	E1386	0	0.0
0	SemSearch_LS-5	E8800	0	0.0
0	SemSearch_LS-5	E15296	0	0.0
0	SemSearch_LS-5	E8211	0	0.0
0	SemSearch_LS-5	E3313	0	0.0
0	SemSearch_LS-5	E1046	0	0.0
0	SemSearch_LS-5	E12617	0	0.0
0	SemSearch_LS-5	E12568	0	0.0
0	SemSearch_LS-5	E11377	0	0.0
0	SemSearch_LS-5	E3249	0	0.0
0	SemSearch_LS-5	E1749	0	0.0
0	SemSearch_LS-5	E4221	0	0.0
0	SemSearch_LS-5	E8324	0	0.0
0	SemSearch_LS-5	E9518	0	0.0
0	SemSearch_LS-5	E13880	0	0.0
0	SemSearch_LS-5	E7308	0	0.0
0	SemSearch_LS-5	E3909	0	0.0
2	SemSearch_LS-5	E13094	0	0.0
0	SemSearch_LS-5	E2006	0	0.0
0	SemSearch_LS-5	E11469	0	0.0
0	SemSearch_LS-5	E1850	0	0.0
0	SemSearch_LS-5	E7403	0	0.0
0	SemSearch_LS-5	E12611	0	0.0
0	SemSearch_LS-5	E3844	0	0.0
0	SemSearch_LS-5	E9001	0	0.0
0	SemSearch_LS-5	E6490	0	0.0
0	SemSearch_LS-5	E8064	0	0.0
0	SemSearch_LS-5	E7926	0	0.0
0	SemSearch_LS-5	E5594	0	0.0
0	SemSearch_LS-5	E3963	0	0.0
0	SemSearch_LS-5	E860	0	0.0
0	SemSearch_LS-5	E6044	0	0.0
0	SemSearch_LS-5	E6778	0	0.0
0	SemSearch_LS-5	E11272	0	0.0
0	SemSearch_LS-5	E12229	0	0.0
0	SemSearch_LS-5	E15171	0	0.0
0	SemSearch_LS-5	E11075	0	0.0
0	SemSearch_LS-5	E227	0	0.0
0	SemSearch_LS-5	E2017	0	0.0
0	SemSearch_LS-5	E4199	0	0.0
0	SemSearch_LS-5	E12448	0	0.0
0	SemSearch_LS-6	E3806	0	0.0
0	SemSearch_LS-6	E13446	1	0.1
0	SemSearch_LS-6	E12468	0	0.0
0	SemSearch_LS-6	E14468	0	0.0
0	SemSearch_LS-6	E7067	1	0.1
0	SemSearch_LS-6	E3484	2	0.2
0	SemSearch_LS-6	E5032	0	0.0
2	SemSearch_LS-6	E6037	1	0.1
0	SemSearch_LS-6	E2270	1	0.1
0	SemSearch_LS-6	E9104	0	0.0
0	SemSearch_LS-6	E9669	0	0.0
0	SemSearch_LS-6	E2151	0	0.0
0	SemSearch_LS-6	E3186	1	0.1
0	SemSearch_LS-6	E7779	1	0.1
0	SemSearch_LS-6	E9107	0	0.0
0	SemSearch_LS-6	E604	0	0.0
0	SemSearch_LS-6	E1463	1	0.1
0	SemSearch_LS-6	E13273	0	0.0
0	SemSearch_LS-6	E13477	0	0.0
0	SemSearch_LS-6	E14979	0	0.0
0	SemSearch_LS-6	E7140	2	0.2
0	SemSearch_LS-6	E10117	0	0.0
0	SemSearch_LS-6	E15193	1	0.1
0	SemSearch_LS-6	E11929	1	0.1
0	SemSearch_LS-6	E57	2	0.2
0	SemSearch_LS-6	E14477	0	0.0
0	SemSearch_LS-6	E1021	2	0.2
0	SemSearch_LS-6	E11566	0	0.0
0	SemSearch_LS-6	E7995	1	0.1
0	SemSearch_LS-6	E7418	3	0.3
0	SemSearch_LS-6	E15281	0	0.0
0	SemSearch_LS-6	E13082	0	0.0
0	SemSearch_LS-6	E12584	1	0.1
0	SemSearch_LS-6	E3386	1	0.1
0	SemSearch_LS-6	E4716	1	0.1
0	SemSearch_LS-6	E11382	0	0.0
0	SemSearch_LS-6	E15149	4	0.4
0	SemSearch_LS-6	E3340	0	0.0
0	SemSearch_LS-6	E7839	0	0.0
0	SemSearch_LS-6	E1001	0	0.0
0	SemSearch_LS-6	E13710	0	0.0
0	SemSearch_LS-6	E5354	0	0.0
0	SemSearch_LS-6	E6442	0	0.0
0	SemSearch_LS-6	E10593	1	0.1
0	SemSearch_LS-6	E10612	0	0.0
0	SemSearch_LS-6	E3362	0	0.0
0	SemSearch_LS-6	E3661	0	0.0
0	SemSearch_LS-6	E5885	0	0.0
0	SemSearch_LS-6	E12571	2	0.2
0	SemSearch_LS-6	E6378	0	0.0
0	SemSearch_LS-6	E4166	2	0.2
0	SemSearch_LS-6	E2637	0	0.0
0	SemSearch_LS-6	E4709	1	0.1
0	SemSearch_LS-6	E507	1	0.1
0	SemSearch_LS-6	E2775	0	0.0
0	SemSearch_LS-6	E6260	0	0.0
0	SemSearch_LS-6	E8576	0	0.0
0	SemSearch_LS-6	E14593	2	0.2
0	SemSearch_LS-6	E2907	0	0.0
0	SemSearch_LS-6	E5947	0	0.0
0	SemSearch_LS-6	E3675	0	0.0
0	SemSearch_LS-6	E8771	0	0.0
0	SemSearch_LS-6	E9870	0	0.0
0	SemSearch_LS-6	E3937	1	0.1
0	SemSearch_LS-6	E6648	1	0.1
0	SemSearch_LS-6	E4219	0	0.0
0	SemSearch_LS-6	E1964	0	0.0
0	SemSearch_LS-6	E11870	1	0.1
0	SemSearch_LS-6	E10701	2	0.2
0	SemSearch_LS-6	E14212	1	0.1
0	SemSearch_LS-6	E1392	0	0.0
0	SemSearch_LS-6	E7149	0	0.0
0	SemSearch_LS-6	E4263	0	0.0
0	SemSearch_LS-6	E13433	2	0.2
2	SemSearch_LS-6	E1529	4	0.4
0	SemSearch_LS-6	E4067	0	0.0
0	SemSearch_LS-6	E14355	0	0.0
0	SemSearch_LS-6	E13616	0	0.0
0	SemSearch_LS-6	E8969	1	0.1
0	SemSearch_LS-6	E6843	4	0.4
0	SemSearch_LS-6	E12051	0	0.0
0	SemSearch_LS-6	E5969	0	0.0
0	SemSearch_LS-6	E5718	0	0.0
0	SemSearch_LS-6	E12501	1	0.1
0	SemSearch_LS-6	E5044	0	0.0
0	SemSearch_LS-6	E6529	1	0.1
0	SemSearch_LS-6	E10519	0	0.0
0	SemSearch_LS-6	E10306	0	0.0
0	SemSearch_LS-6	E7674	0	0.0
0	SemSearch_LS-6	E252	0	0.0
0	SemSearch_LS-6	E10621	0	0.0
0	SemSearch_LS-6	E1692	1	0.1
0	SemSearch_LS-6	E7024	1	0.1
0	SemSearch_LS-6	E1088	0	0.0
0	SemSearch_LS-6	E11052	0	0.0
0	SemSearch_LS-6	E13292	2	0.2
0	SemSearch_LS-6	E3599	5	0.5
0	SemSearch_LS-6	E4216	0	0.0
0	SemSearch_LS-6	E5983	2	0.2
0	SemSearch_LS-6	E3819	1	0.1
0	SemSearch_LS-7	E10148	2	0.2
0	SemSearch_LS-7	E12575	2	0.2
0	SemSearch_LS-7	E9686	0	0.0
0	SemSearch_LS-7	E4488	0	0.0
0	SemSearch_LS-7	E12701	4	0.4
0	SemSearch_LS-7	E3928	1	0.1
0	SemSearch_LS-7	E11881	0	0.0
0	SemSearch_LS-7	E5111	0	0.0
